paper_idx,title,n_sentences,comp,suff,rank,mae,rmse,stab,time,cpu_time,repeat_time
16,"Background: There is great interest in agentic LLMs, large language models that ",4,0.02455580234527588,-0.010072529315948486,1.0,0.3027292742319354,0.39752589206496525,1.0,0.06636260001687333,0.5,0.049450799997430295
17,Although instruction-tuned large language models (LLMs) have exhibited remarkabl,2,0.07749927043914795,-0.011921525001525879,0.9999999999999999,0.5689448258727117,0.5736160870347097,0.9999999999999999,0.04518689995165914,0.375,0.034075599998080484
18,"We study how to watermark LLM outputs, i.e. embedding algorithmically detectable",8,0.004529356956481934,-0.0058397650718688965,0.9761904761904763,0.47587284243270545,0.5599447648645024,1.0,0.08128450001822785,0.625,0.07488546665990725
19,"Modern IR systems are increasingly tasked with answering complex, multi-faceted ",4,0.004112124443054199,-0.02389383316040039,1.0,0.4126785563708643,0.47632498458465705,1.0,0.06822080002166331,0.578125,0.05649466665151218
20,Codebooks -- documents that operationalize concepts and outline annotation proce,5,-0.008481323719024658,-0.012376129627227783,0.8999999999999998,0.5466594502522515,0.5680496681864118,0.9999999999999999,0.062297800031956285,0.484375,0.07871190000635882
21,"LLM ensembles are widely used for LLM judges. However, how to estimate their acc",4,-0.0014684796333312988,0.010322034358978271,0.6000000000000001,0.34180996141360986,0.4610747358988852,1.0,0.07237650000024587,0.625,0.05595693331755077
22,Rapid advancements in large language models (LLMs) have the potential to assist ,4,0.06467807292938232,-0.021932125091552734,1.0,0.2771597039332573,0.37134300741127735,1.0,0.050317399960476905,0.375,0.048452800003966935
23,"Large language models (LLMs) perform strongly on biological benchmarks, raising ",6,0.03760027885437012,-0.016938328742980957,1.0,0.28745306019776456,0.3774271114467807,1.0,0.06430979998549446,0.46875,0.05848826667837178
24,This paper shifts focus to the often-overlooked input embeddings - the initial r,5,0.011085212230682373,-0.00927114486694336,0.9999999999999999,0.3801406818265014,0.45092581653340846,0.9999999999999999,0.0523477999959141,0.375,0.04567153334695225
25,Standard simulations of the Iterated Prisoners Dilemma (IPD) operate in determin,3,0.03229057788848877,0.003113687038421631,1.0,0.46182655935244404,0.4846115756842108,1.0,0.07071050000377,0.609375,0.05071923332676912
26,Large Language Models (LLMs) are increasingly used in decision-making scenarios ,3,0.03749889135360718,-0.016688048839569092,1.0,0.3262261317088955,0.40225593371169044,1.0,0.044524399971123785,0.375,0.036482666696732245
27,"Large Language Models (LLMs), such as the GPT series, have driven significant in",5,0.04371285438537598,0.005080163478851318,0.9999999999999999,0.26166603063740507,0.3771527643712113,0.9999999999999999,0.05651130003388971,0.5,0.05116156667160491
28,Large language models (LLMs) have achieved remarkable success in natural languag,4,0.05481517314910889,-0.016833901405334473,1.0,0.31406939539332945,0.4099118514146808,1.0,0.0611528999870643,0.5,0.05960816664931675
29,One critical challenge in the institutional adoption journey of Large Language M,3,0.03146779537200928,-0.023401260375976562,1.0,0.33147975445545524,0.42411627561997445,1.0,0.0518261999823153,0.375,0.04203343333210796
30,"Recently, Large Language Models (LLMs) have made significant advancements and ar",4,0.03333139419555664,-0.014933466911315918,1.0,0.3105393904717763,0.4005408218861978,1.0,0.05569079995620996,0.484375,0.04919483334136506
31,Large language models (LLMs) have shown great potential in natural language proc,3,0.039803385734558105,-0.017052173614501953,1.0,0.3235323474648547,0.414180724806376,1.0,0.04684970004018396,0.359375,0.041709033326090626
32,Large Language Model (LLM) based coding tools have been tremendously successful ,4,0.0072917938232421875,0.008441805839538574,1.0,0.41662247007671327,0.48617679575188144,1.0,0.04779069998767227,0.375,0.04267526666323344
33,"Despite the rapid advancement of LLM-based agents, the reliable evaluation of th",5,0.008174717426300049,-0.009070932865142822,0.8999999999999998,0.35019780535735867,0.4239506065204848,0.9999999999999999,0.06766629999037832,0.625,0.056688199983909726
34,Wav2Prompt is proposed which allows straightforward integration between spoken i,6,0.015153586864471436,-0.031379640102386475,1.0,0.37391083184972046,0.4588463456573804,1.0,0.07778719998896122,0.5625,0.06903273334804301
35,This paper introduces a vision of confidential prompting: securing user prompts ,6,0.061889708042144775,-0.020572543144226074,0.8285714285714287,0.21900032010595039,0.34620453188126415,1.0,0.07278860005317256,0.5,0.07033496668251853
36,Research on emergency and mass casualty incident (MCI) triage has been limited b,3,0.034525275230407715,-0.00015479326248168945,1.0,0.4800703293702222,0.5051923442311221,1.0,0.04381999996257946,0.296875,0.04201716665799419
37,Large language models (LLMs) have shown potential as general evaluators along wi,4,0.04711651802062988,-0.02986389398574829,0.7999999999999999,0.28276740422103547,0.37725161992911893,1.0,0.05513539997627959,0.5,0.045555700024124235
38,[Abridged abstract] Large Language Models (LLMs) can solve some undergraduate-le,5,0.05327385663986206,-0.0032715201377868652,0.9999999999999999,0.3115368264819817,0.39065235453643465,0.9999999999999999,0.07605669996701181,0.625,0.058002633353074394
39,"This position paper argues that in many realistic (i.e., complex, contextualized",5,0.0015752911567687988,0.020329833030700684,0.8999999999999998,0.41297316487565167,0.510840065624993,0.9999999999999999,0.05363969999598339,0.375,0.04563439998310059
40,Watermarking approaches are proposed to identify if text being circulated is hum,4,0.005359530448913574,-0.013666749000549316,1.0,0.46248477899781404,0.5364991036208312,1.0,0.05200839997269213,0.5,0.04711929999757558
41,"Phishing websites remain a major cybersecurity threat, exploiting deceptive stru",3,0.00965970754623413,0.0019888877868652344,1.0,0.5511537005167302,0.5584581847843635,1.0,0.043133400031365454,0.359375,0.03707429999485612
42,"LLMs hallucinate, yet some confabulations can have social affordances if careful",3,0.03994894027709961,0.014343976974487305,0.5,0.23639623729852924,0.37988097947451893,1.0,0.053789000026881695,0.484375,0.046218700027869396
43,"Generative AI, including large language models (LLMs) have the potential -- and ",7,0.06000804901123047,-0.026330649852752686,0.9285714285714288,0.22559672515432908,0.3285413369681817,1.0,0.05586880003102124,0.375,0.05320649999581898
44,Large language models (LLMs) have demonstrated remarkable performance and tremen,3,0.0570339560508728,-0.008217871189117432,1.0,0.43175736231065054,0.45853338232462776,1.0,0.051435999979730695,0.4375,0.044554733322001994
45,While large language models (LLMs) often adopt finetuning to unlock their capabi,4,-0.004306614398956299,-0.012006163597106934,1.0,0.3707768785094821,0.4362946659042829,1.0,0.04745930002536625,0.375,0.043931233327991016
46,Since state-of-the-art LLMs often underperform in languages other than English o,4,-0.007698416709899902,-0.000171661376953125,0.7999999999999999,0.5140192615932025,0.5651840283797752,1.0,0.06760970002505928,0.59375,0.05432176667576035
47,The proliferation of LLM bias probes introduces three significant challenges: (1,3,0.033997297286987305,-0.025255978107452393,1.0,0.3964410266641773,0.4341409633473259,1.0,0.05199649999849498,0.40625,0.061200700021193676
48,Recent advancements in multi-model AI systems have leveraged LLM routers to redu,5,0.04807281494140625,-0.0071596503257751465,0.8999999999999998,0.26968829924050813,0.38473834300222115,0.9999999999999999,0.05811260000336915,0.390625,0.051930800022091717
49,Rapid evolution of Large Language Models (LLMs) has achieved major advances in r,9,-0.0014449357986450195,0.036276161670684814,0.8333333333333333,0.5326015533885676,0.5897193777255948,1.0,0.14615649997722358,1.234375,0.13463416666490957
50,"In this work, we introduce the task of life-long personalization of large langua",5,0.04959744215011597,-0.010347723960876465,0.8999999999999998,0.407575320163189,0.4521978971443142,0.9999999999999999,0.05287100002169609,0.375,0.04548740000852073
