paper_idx,title,n_sentences,comp,suff,rank,mae,rmse,stab,time,cpu_time,repeat_time
31,Adaptation of the Modified Adiabatic Approximation to Strong Field   Ionization,4,0.019925832748413086,-0.005755901336669922,0.7999999999999999,0.42072883920414506,0.4651950361378236,1.0,1.0787293000030331,8.625,1.0665383333495508
32,A coherent understanding of low-energy nuclear recoils in liquid xenon,7,0.000303804874420166,0.0020254850387573242,0.7857142857142859,0.3868529723618498,0.4618374911858004,1.0,10.02242190000834,79.765625,9.939327733319564
33,32 Bin Near-Infrared Time-Multiplexing Detector with Attojoule   Single-Shot Ene,6,0.0027666687965393066,0.03363323211669922,0.6571428571428573,0.26306149535387696,0.39259147424460733,1.0,4.8580093999626115,38.703125,4.957420933331984
34,A Unified Relevance Retrieval Model by Eliteness Hypothesis,4,0.013874232769012451,-0.000594794750213623,1.0,0.41721222727848195,0.4913562580603626,1.0,1.2583570000133477,9.984375,1.2867061000045699
35,Hole transitions in multiply-charged ions for precision laser   spectroscopy and,3,0.004957914352416992,0.015738964080810547,0.5,0.48961383535020025,0.5174014016318492,1.0,0.9456511000171304,7.421875,0.9054987333365716
36,Training a Feed-forward Neural Network with Artificial Bee Colony Based   Backpr,6,0.014834702014923096,0.041207849979400635,0.8285714285714287,0.37323116873956796,0.48122634346225307,1.0,5.056159199972171,40.234375,5.030607033346314
37,Radio-assay of Titanium samples for the LUX Experiment,5,0.008968055248260498,-0.030988454818725586,0.8999999999999998,0.35907538059180283,0.4331156561191564,0.9999999999999999,2.6038251999998465,20.71875,2.6423403333174065
38,Discovery of Convoys in Trajectory Databases,10,-0.0031945109367370605,0.031088590621948242,0.2121212121212121,0.2129314814864079,0.33192912851566136,0.9999999999999999,16.997844499943312,135.6875,16.798225999984425
39,"Optimizing Scrip Systems: Efficiency, Crashes, Hoarders, and Altruists",7,-0.002993941307067871,0.06981396675109863,0.7142857142857144,0.4060897784366883,0.4878965114559872,1.0,11.03971789998468,87.859375,11.07510150000841
40,On Optimal Distributed Joint Source-Channel Coding for Correlated   Gaussian Sou,10,0.020771443843841553,-0.03209841251373291,0.9515151515151514,0.2609745498832234,0.4028061521729685,0.9999999999999999,14.572540700028185,116.390625,14.70426593332862
41,A Bayesian Approach to Forecasting Solar Cycles Using a Fokker-Planck   Equation,8,0.021096885204315186,-0.052303850650787354,0.7619047619047621,0.28301988425100516,0.39888280398346754,1.0,16.61209080001572,132.578125,15.531583566645471
42,The complexity of finite-valued CSPs,5,0.006689906120300293,-0.03224402666091919,0.39999999999999997,0.3539242211875389,0.4603479313504665,0.9999999999999999,3.3909064999897964,26.71875,3.196920099978646
43,Light Enabled Digital Microfluidics:A Technology Leading to a   Programmable Lab,6,0.0020232796669006348,0.058304548263549805,0.14285714285714288,0.5550472159313942,0.6749420949258641,1.0,5.489047800016124,43.546875,5.557052366687761
44,Brillouin Lasing with a CaF_2 Whispering Gallery Mode Resonator,3,0.03487342596054077,-0.008870303630828857,1.0,0.36460186248564797,0.41172024362113346,1.0,0.5595186999998987,4.390625,0.6285550666507334
45,Energy Loss of High-Energy Particles in Particle-in-Cell Simulation,5,0.03172898292541504,-0.010671377182006836,0.9999999999999999,0.41890766485881487,0.47480365654627327,0.9999999999999999,3.0508661000058055,24.25,3.1289061666660323
46,Increasing Compression Ratio in PNG Images by k-Modulus Method for Image   Trans,7,-0.003920435905456543,0.04071742296218872,0.5,0.7126564084575769,0.7491701640469771,1.0,8.596861800004262,68.375,8.758531899986943
47,LUXSim: A Component-Centric Approach to Low-Background Simulations,12,0.019852101802825928,-0.0353427529335022,0.416813248661316,0.12410696031177652,0.26027587856552925,1.0,19.25337980000768,153.484375,19.27597760001663
48,The Interfacial-Organized Monolayer Water Hindering the Aggregation of   Nanogra,7,0.005077838897705078,-0.03860318660736084,0.8214285714285715,0.36214051675818343,0.4431469731271107,1.0,12.683606899983715,101.265625,13.023848300023625
49,A Secured Health Care Application Architecture for Cyber-Physical   Systems,7,-0.004634976387023926,-0.007982194423675537,0.6071428571428572,0.3390395922178357,0.4614096009578922,1.0,9.274164000002202,73.90625,9.50143336665739
50,Does the size distribution of mineral dust aerosols depend on the wind   speed a,6,0.0012001395225524902,0.023186326026916504,0.6571428571428573,0.6150493954553987,0.6411007287525722,1.0,4.6954433000064455,37.59375,4.6885097666527145
