paper_idx,title,n_sentences,comp,suff,rank,mae,rmse,stab,time,cpu_time,repeat_time
12,Polarization and spatial coherence of electromagnetic waves in   uncorrelated di,5,0.013164043426513672,-0.02059781551361084,0.9999999999999999,0.42035254572104747,0.48061057712168825,0.9999999999999999,0.054495699994731694,0.375,0.051226733349418886
13,Polymer heat transport enhancement in thermal convection: the case of   Rayleigh,4,0.014077067375183105,-0.012543976306915283,0.7999999999999999,0.3608933196459789,0.43119482924200664,1.0,0.046283100033178926,0.375,0.03942820001005506
14,Two kinds of Phase transitions in a Voting model,8,0.008987963199615479,0.018436849117279053,0.880952380952381,0.32553189302588786,0.41937840135381826,1.0,0.0641755000106059,0.5,0.05715336666132013
15,Variations of the Lifshitz-van der Waals force between metals immersed   in liqu,3,0.033467650413513184,-0.011362075805664062,1.0,0.3587911162718233,0.4399546835834134,1.0,0.050043399969581515,0.5,0.041884233321373664
16,Inversive Meadows and Divisive Meadows,9,0.0010360479354858398,-0.04799365997314453,0.8499999999999999,0.3493725574059104,0.4108452888999919,1.0,0.18069299997296184,1.375,0.18592679999225462
17,Top-Down Mass Spectrometry Imaging of Intact Proteins by LAESI FT-ICR MS,8,0.015278100967407227,-0.0403406023979187,0.9285714285714287,0.3904352983654408,0.4404136753811416,1.0,0.07921639998676255,0.625,0.0753379333182238
18,Analysis of Non-Persistent CSMA Protocols with Exponential Backoff   Scheduling,9,0.04546189308166504,-0.06830042600631714,0.9333333333333332,0.20140500265759753,0.3304120473098202,1.0,0.13184129999717698,0.984375,0.13222703333788863
19,The Parameterised Complexity of Counting Connected Subgraphs and Graph   Motifs,4,0.0060773491859436035,-0.004282712936401367,0.7999999999999999,0.4858755873450892,0.5428635020801369,1.0,0.07068940001772717,0.5,0.06844610001038139
20,A family of statistical symmetric divergences based on Jensen's   inequality,5,0.022428393363952637,-0.008741319179534912,0.9999999999999999,0.32053957499146374,0.41985041042920546,0.9999999999999999,0.052125199988950044,0.5,0.04171639999064306
21,Queuing Methodology Based Power Efficient Routing Protocol for Reliable   Data C,7,0.027271032333374023,0.00013750791549682617,0.7500000000000002,0.36944711753545395,0.45130104958146255,1.0,0.06263300002319738,0.5,0.06231803332533067
22,"Operation of a Thick Gas Electron Multiplier (THGEM) in Ar, Xe and Ar-Xe",4,0.03285592794418335,-0.025167644023895264,1.0,0.2739072144306258,0.38210139998503073,1.0,0.053439399984199554,0.453125,0.04671093332581222
23,Hydrodynamic simulations of H entrainment at the top of He-shell flash   convect,12,0.0004725456237792969,0.03951668739318848,0.5113843218869928,0.4449405914065237,0.4986461286884016,1.0,0.16826469998341054,1.375,0.18960573334091654
24,Towards Automated Deduction in Blackmail Case Analysis with Forensic   Lucid,4,0.025918304920196533,-0.03791743516921997,1.0,0.3195819018501639,0.41854117602528035,1.0,0.06412930000806227,0.5,0.05382269999245182
25,Real-time phasefront detector for heterodyne interferometers,4,0.03253549337387085,0.008433997631072998,1.0,0.4892753331704901,0.5145383799498254,1.0,0.04978599998867139,0.375,0.04118480001731465
26,A new parametrizable model of molecular electronic structure,6,0.0036353468894958496,-0.028152644634246826,1.0,0.3784582511134464,0.4821356897910086,1.0,0.10320759995374829,0.875,0.09131393333276112
27,Formation of Cystine Slipknots in Dimeric Proteins,7,0.0012772679328918457,-0.013663053512573242,1.0,0.44838716515284155,0.49289272242673854,1.0,0.06774519995087758,0.5,0.05612323334207758
28,On the reachability and observability of path and cycle graphs,4,-0.0004917383193969727,-0.01031804084777832,1.0,0.42393881625181384,0.4805842926112902,1.0,0.07413760002236813,0.5,0.06909206664810578
29,On the Cover-Hart Inequality: What's a Sample of Size One Worth?,7,0.011806190013885498,0.013651549816131592,0.5714285714285715,0.2638344425685906,0.37976747426229235,1.0,0.06945970002561808,0.625,0.06869179999921471
30,Improved primary vertex finding for collider detectors,2,0.07355326414108276,-0.05698591470718384,0.9999999999999999,0.5892412070565666,0.6001822970791678,0.9999999999999999,0.042130200017709285,0.375,0.04250800002288694
31,Adaptation of the Modified Adiabatic Approximation to Strong Field   Ionization,4,0.019925832748413086,-0.005755901336669922,1.0,0.4432053053467485,0.5156649586678885,1.0,0.04895090003265068,0.375,0.043818933326595776
32,A coherent understanding of low-energy nuclear recoils in liquid xenon,7,0.007380008697509766,-0.019957244396209717,1.0,0.5998994590793766,0.65487731389511,1.0,0.08509910001885146,0.671875,0.07111686666030437
33,32 Bin Near-Infrared Time-Multiplexing Detector with Attojoule   Single-Shot Ene,6,0.033970773220062256,-0.0057929158210754395,0.942857142857143,0.31429565530987164,0.4092980781028154,1.0,0.059700599987991154,0.5,0.05463253332224364
34,A Unified Relevance Retrieval Model by Eliteness Hypothesis,4,0.0031417012214660645,-0.008127987384796143,0.7999999999999999,0.5613350489445361,0.589931533567796,1.0,0.04728830000385642,0.375,0.042882300001413874
35,Hole transitions in multiply-charged ions for precision laser   spectroscopy and,3,0.021256625652313232,0.011232316493988037,1.0,0.5113713879173294,0.5295017472716557,1.0,0.04095140000572428,0.296875,0.04016326666654398
36,Training a Feed-forward Neural Network with Artificial Bee Colony Based   Backpr,6,0.0006408095359802246,-0.028466403484344482,0.942857142857143,0.30382203630529164,0.4138725826945354,1.0,0.0643685000250116,0.5,0.05778479999086509
37,Radio-assay of Titanium samples for the LUX Experiment,5,0.008968055248260498,-0.030988454818725586,0.8999999999999998,0.39003904504429415,0.4456853854530582,0.9999999999999999,0.06175970000913367,0.5,0.05816973332548514
38,Discovery of Convoys in Trajectory Databases,10,-0.003934621810913086,0.030989646911621094,0.19999999999999998,0.4806921707013753,0.5417545732392526,0.9999999999999999,0.11967440001899377,1.0,0.11350090002330641
39,"Optimizing Scrip Systems: Efficiency, Crashes, Hoarders, and Altruists",7,0.011999547481536865,-0.023806393146514893,0.6785714285714287,0.23889393144005458,0.34724893237641485,1.0,0.09624270000495017,0.796875,0.08165036669621865
40,On Optimal Distributed Joint Source-Channel Coding for Correlated   Gaussian Sou,10,0.020771443843841553,-0.03209841251373291,0.9030303030303028,0.45159710620930255,0.5334785430356247,0.9999999999999999,0.14246499998262152,1.125,0.13493926665978506
41,A Bayesian Approach to Forecasting Solar Cycles Using a Fokker-Planck   Equation,8,0.021096885204315186,-0.052303850650787354,0.880952380952381,0.19136934397395378,0.32290880251496856,1.0,0.09635950002120808,0.859375,0.09788013335006933
42,The complexity of finite-valued CSPs,5,0.006689906120300293,-0.03224402666091919,0.8999999999999998,0.2293837474537838,0.36962243455456145,0.9999999999999999,0.08255940000526607,0.609375,0.07183569999566923
43,Light Enabled Digital Microfluidics:A Technology Leading to a   Programmable Lab,6,-0.005466103553771973,-0.016315579414367676,0.8285714285714287,0.4542516955144247,0.5621218262908435,1.0,0.05805799999507144,0.5,0.05572173333105942
44,Brillouin Lasing with a CaF_2 Whispering Gallery Mode Resonator,3,0.03487342596054077,-0.008870303630828857,1.0,0.30994798757087194,0.40065697433691566,1.0,0.04855229996610433,0.375,0.03389896665855
45,Energy Loss of High-Energy Particles in Particle-in-Cell Simulation,5,0.03172898292541504,-0.010671377182006836,0.9999999999999999,0.3524074542453932,0.42910174998708484,0.9999999999999999,0.06008239998482168,0.5,0.05313976665881152
46,Increasing Compression Ratio in PNG Images by k-Modulus Method for Image   Trans,7,0.008635640144348145,0.018727898597717285,0.8571428571428573,0.5856947457830897,0.6629676801769875,1.0,0.07400319998851046,0.625,0.06424143334152177
47,LUXSim: A Component-Centric Approach to Low-Background Simulations,12,0.019852101802825928,-0.0353427529335022,0.5709290716957522,0.39279524576522745,0.4721575815566271,1.0,0.14979280001716688,1.25,0.12859483332916474
48,The Interfacial-Organized Monolayer Water Hindering the Aggregation of   Nanogra,7,0.005077838897705078,-0.03860318660736084,1.0,0.4212534297468437,0.49531048437185443,1.0,0.08721339999465272,0.65625,0.08041343331569806
49,A Secured Health Care Application Architecture for Cyber-Physical   Systems,7,-0.004634976387023926,-0.007982194423675537,0.8928571428571429,0.32362654835013893,0.43268807728524883,1.0,0.07078690000344068,0.625,0.06612010001360129
50,Does the size distribution of mineral dust aerosols depend on the wind   speed a,6,-0.0042160749435424805,-0.014463067054748535,0.8285714285714287,0.37267742671935533,0.43945112794366614,1.0,0.06652950000716373,0.484375,0.049656899995170534
