paper_idx,title,n_sentences,comp,suff,rank,mae,rmse,stab,time,cpu_time,repeat_time
31,Adaptation of the Modified Adiabatic Approximation to Strong Field   Ionization,4,0.03087139129638672,0.017420411109924316,0.7999999999999999,0.1926637052043303,0.2048685194171681,1.0,0.22963660000823438,1.875,0.2279852000065148
32,A coherent understanding of low-energy nuclear recoils in liquid xenon,7,0.007380008697509766,-0.019957244396209717,0.8928571428571429,0.14012731733627043,0.16248404050977608,1.0,2.174090399988927,17.265625,2.3665632333334847
33,32 Bin Near-Infrared Time-Multiplexing Detector with Attojoule   Single-Shot Ene,6,0.033970773220062256,-0.0057929158210754395,1.0,0.1529256532735351,0.18300840930506512,1.0,1.2143385999952443,9.828125,1.1220239666678633
34,A Unified Relevance Retrieval Model by Eliteness Hypothesis,4,0.013874232769012451,-0.000594794750213623,1.0,0.22332557592669502,0.23270139260922973,1.0,0.3042206999962218,2.484375,0.2885221000178717
35,Hole transitions in multiply-charged ions for precision laser   spectroscopy and,3,0.021256625652313232,0.011232316493988037,1.0,0.20919989481839005,0.2438989487074585,1.0,0.19854229997145012,1.5,0.1941188333245615
36,Training a Feed-forward Neural Network with Artificial Bee Colony Based   Backpr,6,0.0006408095359802246,-0.028466403484344482,0.942857142857143,0.15811124636445217,0.16560605390230967,1.0,1.228636599960737,9.75,1.3248373666622986
37,Radio-assay of Titanium samples for the LUX Experiment,5,0.008968055248260498,-0.030988454818725586,0.9999999999999999,0.177989488852036,0.21538021526899723,0.9999999999999999,0.8028966000420041,6.484375,0.7514790333419418
38,Discovery of Convoys in Trajectory Databases,10,0.0012364387512207031,-0.009097099304199219,0.9151515151515152,0.10793041336336814,0.12552825434039766,0.9999999999999999,3.0216978999669664,23.96875,3.319640299984409
39,"Optimizing Scrip Systems: Efficiency, Crashes, Hoarders, and Altruists",7,0.011999547481536865,-0.023806393146514893,0.8571428571428573,0.1471212643349591,0.16431039768555608,1.0,2.85321530001238,22.71875,2.789155699991776
40,On Optimal Distributed Joint Source-Channel Coding for Correlated   Gaussian Sou,10,0.020771443843841553,-0.03209841251373291,0.9636363636363635,0.12180314898428887,0.13928673099390207,0.9999999999999999,2.5132748000323772,20.0,2.581628633333215
41,A Bayesian Approach to Forecasting Solar Cycles Using a Fokker-Planck   Equation,8,0.021096885204315186,-0.052303850650787354,0.9047619047619048,0.1323711448637056,0.16383144565441282,1.0,3.5343010000069626,28.421875,3.5953349333334095
42,The complexity of finite-valued CSPs,5,0.006689906120300293,-0.03224402666091919,0.8999999999999998,0.2876805267212311,0.3060256213072273,0.9999999999999999,0.9302007000078447,7.375,0.9839924666642522
43,Light Enabled Digital Microfluidics:A Technology Leading to a   Programmable Lab,6,-0.005466103553771973,-0.016315579414367676,0.942857142857143,0.12610238939297003,0.17605956036232498,1.0,1.4353954999824055,11.421875,1.512671399997392
44,Brillouin Lasing with a CaF_2 Whispering Gallery Mode Resonator,3,0.03487342596054077,-0.008870303630828857,1.0,0.23903244698050888,0.25478516529088174,1.0,0.16090580000309274,1.234375,0.152331900006781
45,Energy Loss of High-Energy Particles in Particle-in-Cell Simulation,5,0.03172898292541504,-0.010671377182006836,0.8999999999999998,0.19636444660103294,0.23404747057937295,0.9999999999999999,0.8912394000217319,7.125,0.9075763999911336
46,Increasing Compression Ratio in PNG Images by k-Modulus Method for Image   Trans,7,0.008635640144348145,0.018727898597717285,1.0,0.10860488201805764,0.1419846362015842,1.0,2.2783539000083692,18.109375,2.00876166667634
47,LUXSim: A Component-Centric Approach to Low-Background Simulations,12,0.019852101802825928,-0.0353427529335022,0.7250448947301884,0.057987276649417836,0.0784608248942901,1.0,3.145363499992527,25.015625,3.0652259333292022
48,The Interfacial-Organized Monolayer Water Hindering the Aggregation of   Nanogra,7,0.005077838897705078,-0.03860318660736084,0.9642857142857145,0.15090465311355342,0.17493687411471748,1.0,2.9759916000184603,23.671875,2.836111800027235
49,A Secured Health Care Application Architecture for Cyber-Physical   Systems,7,0.0009688138961791992,0.00776827335357666,0.8214285714285715,0.09732215737565321,0.119500816429533,1.0,2.5493325000279583,20.421875,2.412252699995103
50,Does the size distribution of mineral dust aerosols depend on the wind   speed a,6,-0.0042160749435424805,-0.014463067054748535,0.8285714285714287,0.11270522415828073,0.15928373965749043,1.0,1.1366220000199974,9.0625,1.224020033356889
