paper_idx,title,n_sentences,comp,suff,rank,mae,rmse,stab,time,cpu_time,repeat_time
22,"Operation of a Thick Gas Electron Multiplier (THGEM) in Ar, Xe and Ar-Xe",4,0.03285592794418335,-0.025167644023895264,1.0,0.3376479271751761,0.4032548774056434,1.0,0.45114830002421513,3.640625,0.4064692333340645
23,Hydrodynamic simulations of H entrainment at the top of He-shell flash   convect,12,0.006573736667633057,-0.0313948392868042,0.5604211746706771,0.260018030059185,0.3483204262999158,1.0,4.632495599973481,37.109375,4.877009366697166
24,Towards Automated Deduction in Blackmail Case Analysis with Forensic   Lucid,4,0.025918304920196533,-0.03791743516921997,0.7999999999999999,0.49843772762890576,0.5263673802716706,1.0,0.534378599957563,4.21875,0.5347141666570678
25,Real-time phasefront detector for heterodyne interferometers,4,0.03253549337387085,0.008433997631072998,1.0,0.45737145354607484,0.500618046928248,1.0,0.3076324000139721,2.5,0.32416143332375214
26,A new parametrizable model of molecular electronic structure,6,0.0036353468894958496,-0.028152644634246826,0.8857142857142858,0.43871890913781036,0.475357417841756,1.0,2.613688600016758,20.828125,2.6115584666646705
27,Formation of Cystine Slipknots in Dimeric Proteins,7,0.01058870553970337,0.06639760732650757,0.9285714285714288,0.37662459524080594,0.5008880537275069,1.0,2.239254299958702,17.8125,2.2690867999917828
28,On the reachability and observability of path and cycle graphs,4,0.003320932388305664,0.009765028953552246,0.7999999999999999,0.6531373259409201,0.6794262170409409,1.0,0.6662901999661699,5.375,0.6628143666700149
29,On the Cover-Hart Inequality: What's a Sample of Size One Worth?,7,0.011806190013885498,0.013651549816131592,0.8571428571428573,0.287872233296651,0.3808553615528081,1.0,1.97356920002494,15.984375,1.9131630999812235
30,Improved primary vertex finding for collider detectors,2,0.07355326414108276,-0.05698591470718384,0.9999999999999999,0.8221084965323463,0.8923187795454093,0.9999999999999999,0.0930606999900192,0.75,0.08838576666312292
31,Adaptation of the Modified Adiabatic Approximation to Strong Field   Ionization,4,0.03087139129638672,0.017420411109924316,0.7999999999999999,0.47930210600289574,0.5390039936511685,1.0,0.24778920004609972,2.0,0.23790409999977177
32,A coherent understanding of low-energy nuclear recoils in liquid xenon,7,0.007380008697509766,-0.019957244396209717,0.8928571428571429,0.39041142512878374,0.44567799142815606,1.0,2.2370069999597035,17.953125,2.346239266645474
33,32 Bin Near-Infrared Time-Multiplexing Detector with Attojoule   Single-Shot Ene,6,0.033970773220062256,-0.0057929158210754395,1.0,0.24681419669359472,0.3479972054982518,1.0,1.208201100002043,9.625,1.1261890999934014
34,A Unified Relevance Retrieval Model by Eliteness Hypothesis,4,0.013874232769012451,-0.000594794750213623,1.0,0.44709433882732263,0.4808372704977202,1.0,0.29033370001707226,2.25,0.2900932333432138
35,Hole transitions in multiply-charged ions for precision laser   spectroscopy and,3,0.021256625652313232,0.011232316493988037,1.0,0.40477190128001245,0.44550238111029705,1.0,0.22101420001126826,1.75,0.19580516667338088
36,Training a Feed-forward Neural Network with Artificial Bee Colony Based   Backpr,6,0.014834702014923096,0.041207849979400635,0.8857142857142858,0.45901179124099123,0.5274422656365411,1.0,1.2593369000242092,10.0,1.2932823333345975
37,Radio-assay of Titanium samples for the LUX Experiment,5,0.008968055248260498,-0.030988454818725586,0.9999999999999999,0.40751478882261283,0.49559438561243363,0.9999999999999999,0.848647000035271,6.703125,0.8364093999844044
38,Discovery of Convoys in Trajectory Databases,10,0.0012364387512207031,-0.009097099304199219,0.8303030303030302,0.4272308988423087,0.5527646935110448,0.9555555555555554,3.3442497000214644,26.609375,3.3876071333264313
39,"Optimizing Scrip Systems: Efficiency, Crashes, Hoarders, and Altruists",7,0.011999547481536865,-0.023806393146514893,0.7142857142857144,0.2965020301255987,0.3848139936377744,1.0,3.0098349999752827,23.96875,2.9013391666812822
40,On Optimal Distributed Joint Source-Channel Coding for Correlated   Gaussian Sou,10,0.020771443843841553,-0.03209841251373291,0.9515151515151514,0.25629346857878954,0.3473033376915383,0.9757575757575756,2.7738905000151135,22.265625,2.8430168666721634
41,A Bayesian Approach to Forecasting Solar Cycles Using a Fokker-Planck   Equation,8,0.021096885204315186,-0.052303850650787354,0.8571428571428572,0.20389852854804522,0.32221081986960176,1.0,3.9621125999838114,31.5,4.050126566668041
42,The complexity of finite-valued CSPs,5,0.006689906120300293,-0.03224402666091919,0.8999999999999998,0.532668011629036,0.6103798101153091,0.9999999999999999,1.093588300049305,8.71875,1.04672586665644
43,Light Enabled Digital Microfluidics:A Technology Leading to a   Programmable Lab,6,-0.005466103553771973,-0.016315579414367676,0.942857142857143,0.37484002475824113,0.5377157060476857,1.0,1.5304553000023589,12.265625,1.5715568333592576
44,Brillouin Lasing with a CaF_2 Whispering Gallery Mode Resonator,3,0.03487342596054077,-0.008870303630828857,1.0,0.2953482326476895,0.3823306808453266,1.0,0.15721370000392199,1.25,0.15349963332603997
45,Energy Loss of High-Energy Particles in Particle-in-Cell Simulation,5,0.03172898292541504,-0.010671377182006836,0.8999999999999998,0.25213164554965695,0.38335048995479337,0.9999999999999999,0.9131167999585159,7.234375,0.905123166681733
46,Increasing Compression Ratio in PNG Images by k-Modulus Method for Image   Trans,7,0.008635640144348145,0.018727898597717285,1.0,0.430158829986032,0.5107034836814625,1.0,2.219274899980519,17.75,2.2280118333292194
47,LUXSim: A Component-Centric Approach to Low-Background Simulations,12,0.019852101802825928,-0.0353427529335022,0.7670764828304892,0.16928239415783455,0.2920547401103952,1.0,3.4417874999926426,27.421875,3.3917205999993407
48,The Interfacial-Organized Monolayer Water Hindering the Aggregation of   Nanogra,7,0.005077838897705078,-0.03860318660736084,0.9642857142857145,0.47440438487976194,0.5192123335415937,1.0,3.0804371999693103,24.59375,3.141750966645001
49,A Secured Health Care Application Architecture for Cyber-Physical   Systems,7,0.003676474094390869,0.045831263065338135,0.7857142857142859,0.5304263138307262,0.6206028370060009,1.0,2.623343799961731,20.9375,2.5672254999905513
50,Does the size distribution of mineral dust aerosols depend on the wind   speed a,6,0.0012001395225524902,0.023186326026916504,0.7714285714285715,0.4450341066686135,0.5799480258709946,1.0,1.2766637000022456,10.09375,1.2195884333147358
