paper_idx,title,n_sentences,comp,suff,rank,mae,rmse,stab,time,cpu_time,repeat_time
21,Queuing Methodology Based Power Efficient Routing Protocol for Reliable   Data C,7,0.027271032333374023,0.00013750791549682617,0.8571428571428573,0.1750786431439975,0.18892481324770877,1.0,2.250203200033866,17.921875,2.228023266652599
22,"Operation of a Thick Gas Electron Multiplier (THGEM) in Ar, Xe and Ar-Xe",4,0.03285592794418335,-0.025167644023895264,1.0,0.2607002420543247,0.2989512444625015,1.0,0.44032690004678443,3.65625,0.450091233321776
23,Hydrodynamic simulations of H entrainment at the top of He-shell flash   convect,12,0.006573736667633057,-0.0313948392868042,0.38528955758609046,0.08589529569769176,0.10894100720406896,1.0,4.616947699978482,36.890625,4.430480433356327
24,Towards Automated Deduction in Blackmail Case Analysis with Forensic   Lucid,4,0.025918304920196533,-0.03791743516921997,1.0,0.2918303427379442,0.30582518052399144,1.0,0.5266552999964915,4.125,0.5118032000027597
25,Real-time phasefront detector for heterodyne interferometers,4,0.03253549337387085,0.008433997631072998,1.0,0.20535141390752917,0.2085649114722845,1.0,0.32557660003658384,2.625,0.3181313333140376
26,A new parametrizable model of molecular electronic structure,6,0.0036353468894958496,-0.028152644634246826,1.0,0.16980882068030811,0.17707031318169866,1.0,2.5386337999952957,20.3125,2.507648399992225
27,Formation of Cystine Slipknots in Dimeric Proteins,7,0.01058870553970337,0.06639760732650757,0.9285714285714288,0.11719245776608529,0.1263538448510043,1.0,2.1305602000211366,16.875,2.0826365666774413
28,On the reachability and observability of path and cycle graphs,4,-0.0004917383193969727,-0.01031804084777832,1.0,0.17454565457594245,0.2027289546904407,1.0,0.6187206999748014,4.953125,0.6319838666822761
29,On the Cover-Hart Inequality: What's a Sample of Size One Worth?,7,0.011806190013885498,0.013651549816131592,0.8571428571428573,0.09209384108560047,0.11211156998568733,1.0,1.9070057999924757,15.25,1.8289848666560526
30,Improved primary vertex finding for collider detectors,2,0.07355326414108276,-0.05698591470718384,0.9999999999999999,0.43473041057586664,0.5881264890523781,0.9999999999999999,0.09514430002309382,0.75,0.08642619999591261
31,Adaptation of the Modified Adiabatic Approximation to Strong Field   Ionization,4,0.03087139129638672,0.017420411109924316,0.7999999999999999,0.18599212142023436,0.20145086942361579,1.0,0.2367946000304073,1.875,0.23528869999184585
32,A coherent understanding of low-energy nuclear recoils in liquid xenon,7,0.007380008697509766,-0.019957244396209717,0.8928571428571429,0.1387867967108114,0.1617332405250151,1.0,2.486997799947858,19.890625,2.4355353333327607
33,32 Bin Near-Infrared Time-Multiplexing Detector with Attojoule   Single-Shot Ene,6,0.033970773220062256,-0.0057929158210754395,1.0,0.14895740182801484,0.17742490072406503,1.0,1.131570199970156,9.0,1.2054864333670896
34,A Unified Relevance Retrieval Model by Eliteness Hypothesis,4,0.013874232769012451,-0.000594794750213623,1.0,0.2227887935564005,0.22548690183975267,1.0,0.31527320004533976,2.609375,0.30962656665360555
35,Hole transitions in multiply-charged ions for precision laser   spectroscopy and,3,0.021256625652313232,0.011232316493988037,1.0,0.20855984637444158,0.2283049492023317,1.0,0.21666520001599565,1.71875,0.2092713000214038
36,Training a Feed-forward Neural Network with Artificial Bee Colony Based   Backpr,6,0.0006408095359802246,-0.028466403484344482,0.942857142857143,0.15403859841382725,0.16082300281423914,1.0,1.3534419999923557,10.6875,1.2151969666786802
37,Radio-assay of Titanium samples for the LUX Experiment,5,0.008968055248260498,-0.030988454818725586,0.9999999999999999,0.17159035562392605,0.1999083716211382,0.9999999999999999,0.756808899983298,5.984375,0.7455067999932604
38,Discovery of Convoys in Trajectory Databases,10,0.0012364387512207031,-0.009097099304199219,0.7454545454545454,0.12393646469808836,0.13484233057385384,0.9999999999999999,2.974135899974499,23.703125,3.3444882333278656
39,"Optimizing Scrip Systems: Efficiency, Crashes, Hoarders, and Altruists",7,0.011999547481536865,-0.023806393146514893,0.8571428571428573,0.14588707588504873,0.163859792842981,1.0,2.9190931000048295,23.03125,2.7822321666559824
40,On Optimal Distributed Joint Source-Channel Coding for Correlated   Gaussian Sou,10,0.020771443843841553,-0.03209841251373291,0.8666666666666665,0.134179355581161,0.15011702480662897,0.9999999999999999,2.665602700028103,21.265625,2.732891699997708
41,A Bayesian Approach to Forecasting Solar Cycles Using a Fokker-Planck   Equation,8,0.021096885204315186,-0.052303850650787354,0.9047619047619048,0.13772981271368495,0.16540150832938136,1.0,3.961944099981338,31.59375,3.673610566649586
42,The complexity of finite-valued CSPs,5,0.006689906120300293,-0.03224402666091919,0.9999999999999999,0.29322819793926114,0.3079618122599737,0.9999999999999999,0.9758836000110023,7.6875,0.9630880333133973
43,Light Enabled Digital Microfluidics:A Technology Leading to a   Programmable Lab,6,-0.005466103553771973,-0.016315579414367676,0.942857142857143,0.11891757910406457,0.16826611963649218,1.0,1.4277265000273474,11.484375,1.4209717999910936
44,Brillouin Lasing with a CaF_2 Whispering Gallery Mode Resonator,3,0.03487342596054077,-0.008870303630828857,1.0,0.19495817741996066,0.21413997021151604,1.0,0.14576109999325126,1.140625,0.13979643333004788
45,Energy Loss of High-Energy Particles in Particle-in-Cell Simulation,5,0.03172898292541504,-0.010671377182006836,0.8999999999999998,0.18390667033007824,0.22148640085511107,0.9999999999999999,0.8151110000326298,6.5,0.8246934333389314
46,Increasing Compression Ratio in PNG Images by k-Modulus Method for Image   Trans,7,0.008635640144348145,0.018727898597717285,1.0,0.10776765182310008,0.14127188907855678,1.0,1.9679182000108995,15.671875,2.091214966669213
47,LUXSim: A Component-Centric Approach to Low-Background Simulations,12,0.019852101802825928,-0.0353427529335022,0.3117342784105641,0.08347424409516781,0.10685240775201885,1.0,3.1502477999893017,25.21875,3.3588308333419263
48,The Interfacial-Organized Monolayer Water Hindering the Aggregation of   Nanogra,7,0.005077838897705078,-0.03860318660736084,0.9642857142857145,0.1496386166344508,0.17410731231315088,1.0,3.120667500013951,25.0,3.048857300018426
49,A Secured Health Care Application Architecture for Cyber-Physical   Systems,7,0.0009688138961791992,0.00776827335357666,0.8214285714285715,0.09773574484140778,0.11874375075552382,1.0,2.5289233999792486,20.25,2.579845333316674
50,Does the size distribution of mineral dust aerosols depend on the wind   speed a,6,-0.0042160749435424805,-0.014463067054748535,0.8285714285714287,0.101733749219091,0.14901259815537435,1.0,1.250827300013043,9.96875,1.2104366666559752
