paper_idx,title,n_sentences,comp,suff,rank,mae,rmse,stab,time,cpu_time,repeat_time
37,Radio-assay of Titanium samples for the LUX Experiment,5,0.008968055248260498,-0.030988454818725586,0.8999999999999998,0.39003904504429415,0.4456853854530582,0.9999999999999999,0.07749650022014976,0.625,0.060624066585054
38,Discovery of Convoys in Trajectory Databases,10,-0.003934621810913086,0.030989646911621094,0.5878787878787878,0.4815896944234992,0.5641968481298146,0.9999999999999999,0.1426474000327289,1.21875,0.1335656001853446
39,"Optimizing Scrip Systems: Efficiency, Crashes, Hoarders, and Altruists",7,0.011999547481536865,-0.023806393146514893,0.6785714285714287,0.23889393144005458,0.34724893237641485,1.0,0.10663590021431446,0.875,0.08679109982525308
40,On Optimal Distributed Joint Source-Channel Coding for Correlated   Gaussian Sou,10,0.020771443843841553,-0.03209841251373291,0.4666666666666666,0.2623745578316584,0.3407979928599572,0.9999999999999999,0.15861100004985929,1.359375,0.15153063321486115
41,A Bayesian Approach to Forecasting Solar Cycles Using a Fokker-Planck   Equation,8,0.021096885204315186,-0.052303850650787354,0.880952380952381,0.19136934397395378,0.32290880251496856,1.0,0.10726760001853108,0.875,0.1068820998383065
42,The complexity of finite-valued CSPs,5,0.006689906120300293,-0.03224402666091919,0.8999999999999998,0.2293837474537838,0.36962243455456145,0.9999999999999999,0.08481670031324029,0.625,0.08164503332227468
43,Light Enabled Digital Microfluidics:A Technology Leading to a   Programmable Lab,6,-0.005466103553771973,-0.016315579414367676,0.8285714285714287,0.4542516955144247,0.5621218262908435,1.0,0.06787610007449985,0.65625,0.0629114001058042
44,Brillouin Lasing with a CaF_2 Whispering Gallery Mode Resonator,3,0.03487342596054077,-0.008870303630828857,1.0,0.30994798757087194,0.40065697433691566,1.0,0.04346009995788336,0.375,0.03824746670822302
45,Energy Loss of High-Energy Particles in Particle-in-Cell Simulation,5,0.03172898292541504,-0.010671377182006836,0.9999999999999999,0.3524074542453932,0.42910174998708484,0.9999999999999999,0.06104020029306412,0.40625,0.060946633418401085
46,Increasing Compression Ratio in PNG Images by k-Modulus Method for Image   Trans,7,0.008635640144348145,0.018727898597717285,0.8571428571428573,0.5856947457830897,0.6629676801769875,1.0,0.07408319972455502,0.5,0.07291819993406534
47,LUXSim: A Component-Centric Approach to Low-Background Simulations,12,0.019852101802825928,-0.0353427529335022,0.5919448657459025,0.1727429429161974,0.28608965616469173,1.0,0.16215010033920407,1.359375,0.15535026664535204
48,The Interfacial-Organized Monolayer Water Hindering the Aggregation of   Nanogra,7,0.005077838897705078,-0.03860318660736084,1.0,0.4212534297468437,0.49531048437185443,1.0,0.0890986998565495,0.625,0.08691983328511317
49,A Secured Health Care Application Architecture for Cyber-Physical   Systems,7,-0.004634976387023926,-0.007982194423675537,0.8928571428571429,0.32362654835013893,0.43268807728524883,1.0,0.07729849964380264,0.625,0.07424953331549962
50,Does the size distribution of mineral dust aerosols depend on the wind   speed a,6,-0.0042160749435424805,-0.014463067054748535,0.8285714285714287,0.37267742671935533,0.43945112794366614,1.0,0.059819700196385384,0.5,0.05692279990762472
