paper_idx,title,n_sentences,comp,suff,rank,mae,rmse,stab,time,cpu_time,repeat_time
45,While large language models (LLMs) often adopt finetuning to unlock their capabi,4,-0.0008676648139953613,0.020279109477996826,0.7999999999999999,0.757936989459306,0.8561661549557666,1.0,1.3345332999597304,10.5625,1.3419983666778232
46,Since state-of-the-art LLMs often underperform in languages other than English o,4,-0.0032309293746948242,-0.0005298852920532227,0.39999999999999997,0.836459493829352,0.8730867105162944,1.0,1.6862570999655873,13.46875,1.6898524666515489
47,The proliferation of LLM bias probes introduces three significant challenges: (1,3,0.033997297286987305,-0.025255978107452393,1.0,0.4008712100091165,0.437120961389439,1.0,0.9552608000230975,7.578125,0.9448079333330194
48,Recent advancements in multi-model AI systems have leveraged LLM routers to redu,5,0.04807281494140625,-0.0071596503257751465,0.7,0.42969871778340324,0.4803194591815546,0.9999999999999999,2.8324083000188693,22.53125,2.8244125333148986
49,Rapid evolution of Large Language Models (LLMs) has achieved major advances in r,9,-0.0014449357986450195,0.036276161670684814,0.6,0.2229265574213416,0.35445195388161876,1.0,20.24743029999081,161.4375,20.26061073333646
50,"In this work, we introduce the task of life-long personalization of large langua",5,0.04959744215011597,-0.010347723960876465,0.8999999999999998,0.2502425024479193,0.35064637884480776,0.9999999999999999,2.035221999976784,16.1875,2.015389933347857
51,Utilizing large language models (LLMs) for tool planning has emerged as a promis,6,0.02115875482559204,-0.0342220664024353,0.942857142857143,0.2956572215243752,0.3740157114520278,1.0,5.952312399982475,47.328125,5.9272357999968035
52,Recommender systems (RecSys) have become critical tools for enhancing user engag,6,0.0062694549560546875,0.042332589626312256,0.7714285714285715,0.4188924833001557,0.4873509814762621,1.0,5.57500060001621,44.421875,5.587861900004403
53,Large language models (LLMs) have emerged as a dominant AI paradigm due to their,5,0.03296971321105957,-0.028073251247406006,0.8999999999999998,0.3761319745583442,0.430028841940149,0.9999999999999999,2.8724970999755897,22.875,2.8864980999884815
54,What is the fastest Artificial Intelligence Large Language Model (AI LLM) for ge,3,-0.006075561046600342,0.08496969938278198,-1.0,0.2693901739469601,0.40761076088323356,1.0,0.6126041000243276,4.875,0.6027211666611644
55,Large language models (LLMs) present new opportunities for creating pedagogical ,3,0.04644554853439331,-0.027989685535430908,1.0,0.2979633263665817,0.38434794943408684,1.0,0.6823986999806948,5.375,0.665572666679509
56,The rapid adoption of large language models (LLMs) has led to significant advanc,3,0.03314566612243652,-0.02004760503768921,1.0,0.3196620451265452,0.4028615376031397,1.0,0.6558952999766916,5.25,0.6368939999956638
57,"With the rise of artificial intelligence (AI), applying large language models (L",4,0.010200560092926025,-0.010044872760772705,0.39999999999999997,0.4766236000527514,0.5042698641333646,1.0,1.7372947999974713,13.71875,1.7289577333334212
58,The current study describes a cost-effective method for adapting large language ,3,0.033759117126464844,-0.010924875736236572,1.0,0.41118147925760457,0.441622569256391,1.0,1.0360484999837354,7.359375,0.9179893999826163
59,Large Language Models (LLMs) have achieved remarkable success in natural languag,6,0.021728157997131348,-0.0012412071228027344,0.14285714285714288,0.35079201360579376,0.4179842906753502,1.0,5.521984199993312,43.96875,5.503264166666971
60,Synthetic personae experiments have become a prominent method in Large Language ,4,0.03588682413101196,0.014103293418884277,0.7999999999999999,0.5292282386859725,0.5607631181760275,1.0,1.7016408999916166,13.59375,1.680702533320679
61,LLMs are widely used in complex AI applications. These applications underscore t,7,0.007280468940734863,0.06561058759689331,0.25,0.2902567128229422,0.3781529152237519,1.0,12.626927400007844,100.5,12.552480233328728
62,"Despite the success of Large Language Models (LLMs) across various fields, their",6,0.04891622066497803,-0.040085434913635254,0.3714285714285715,0.4110056227870545,0.4506433056127042,1.0,4.952100700000301,38.5625,4.868695166660473
63,Large language models (LLMs) have achieved remarkable performance on various nat,3,0.04654347896575928,-0.004208505153656006,1.0,0.6593182985332112,0.6595203729873603,1.0,0.7050946000381373,5.6875,0.6876151666704876
64,Recent advances in Large Language Models (LLMs) offer unique opportunities for s,6,0.013888776302337646,-0.01750713586807251,0.6,0.27573915140903155,0.36854697065547737,1.0,5.449176300026011,43.359375,5.431902966656101
65,Applications based on Large Language Models (LLMs) contains a series of tasks to,3,0.07141804695129395,-0.007799685001373291,1.0,0.9066668406895412,1.0325681287020474,1.0,0.5991062999819405,4.859375,0.6049858000090657
66,Large language models (LLMs) have shown remarkable abilities in diverse natural ,4,0.031921327114105225,-0.006998538970947266,0.39999999999999997,0.3263357800255471,0.4121724780451043,1.0,1.611840499972459,12.640625,1.5807895666609209
67,This study evaluates the efficiency of code generation by Large Language Models ,4,0.0275612473487854,-0.01693093776702881,1.0,0.5628731512159258,0.6040842915955748,1.0,1.6402779000345618,13.0625,1.6283303333329968
68,Large Language Models (LLMs) have emerged as a new information channel. Meanwhil,5,0.017770767211914062,0.002425551414489746,0.7,0.44418223168070076,0.5100714498949543,0.9999999999999999,2.9513381000142545,23.453125,2.9251602333194264
69,We review discourses about the philosophy of science in qualitative research and,3,0.007048666477203369,0.06103891134262085,-0.5,0.4167822018324896,0.48701907104416026,1.0,0.8456336999661289,6.5,0.8309352999979941
70,"The widespread application of artificial intelligence (AI) in various tasks, alo",4,-0.00039207935333251953,0.08210980892181396,-1.0,0.8439274619902304,0.8455565728793916,1.0,1.7268210999900475,13.953125,1.7055960333479259
71,Large Language Models have achieved remarkable success in language understanding,4,0.008474469184875488,-0.009386658668518066,0.7999999999999999,0.45316849671614934,0.4891965884006826,1.0,1.761820500018075,13.921875,1.715483766689431
72,The use of language models for automatically evaluating long-form text (LLM-as-a,3,0.02319544553756714,-0.0001703500747680664,0.5,0.26649282688571674,0.3909152686214284,1.0,0.7920549999689683,6.234375,0.8137354333302937
73,Red-teaming is a common practice for mitigating unsafe behaviors in Large Langua,5,0.02808225154876709,-0.013874471187591553,0.7,0.31309931484197506,0.4001801666952356,0.9999999999999999,3.2987290999735706,26.34375,3.324468800002554
74,The integration of large language models (LLMs) and search engines represents a ,6,-0.0020682811737060547,0.017074167728424072,0.4285714285714286,0.5598629245711816,0.5900053965492831,1.0,5.330508799990639,42.375,5.312252333348927
75,Large language models (LLMs) have been increasingly employed for (interactive) d,7,0.03235870599746704,-0.059364259243011475,0.21428571428571433,0.3654664669555899,0.41544686220609955,1.0,10.014308299985714,79.578125,10.001635299976138
76,We present a method to integrate Large Language Models (LLMs) and traditional ta,4,0.06933236122131348,-0.034925639629364014,0.39999999999999997,0.32826373358542943,0.38678742206051336,1.0,1.7889156000455841,14.40625,1.830611500015948
77,The rapid advancement of large language models (LLMs) has intensified the need f,5,0.0221671462059021,-0.01812279224395752,0.8999999999999998,0.21305582176057167,0.3612501613155126,0.9999999999999999,2.5859696999541484,20.703125,2.5351475999923423
78,"Malicious shell commands are linchpins to many cyber-attacks, but may not be eas",4,0.0007134675979614258,0.045593976974487305,0.7999999999999999,0.3931637997751904,0.6081524700224975,1.0,1.3751546000130475,10.96875,1.3438015333376825
79,We reproduce the UMBRELA LLM Judge evaluation framework across a range of large ,4,0.11677443981170654,-0.04076653718948364,0.39999999999999997,0.3257859444208072,0.37886467155535103,1.0,1.0898152999579906,8.65625,1.0751211666502059
80,Bayesian Optimization (BO) has been widely used to efficiently optimize expensiv,5,0.0106431245803833,-0.016236603260040283,0.3,0.279222454388272,0.4275681551082574,0.9999999999999999,2.697287300019525,21.453125,2.7083067666584006
81,Large language models (LLMs) are increasingly deployed through open-source and c,3,0.05986148118972778,-0.018761277198791504,1.0,0.39899747210315945,0.42893034540528246,1.0,0.9035930000245571,7.046875,0.8929969666642137
82,Mobile health applications show promise for scalable physical activity promotion,3,0.038688600063323975,-0.010659217834472656,1.0,0.45664210535938476,0.5476201442936832,1.0,0.7207044999813661,5.875,0.7143291666870937
83,Integrating audio comprehension and generation into large language models (LLMs),4,0.02777099609375,0.019376695156097412,0.7999999999999999,0.43291290163940915,0.5228449848931256,1.0,1.5683026000042446,12.34375,1.5217225999998238
84,Computer science has historically presented barriers for non-native English spea,8,0.0016390681266784668,0.012569844722747803,0.28571428571428575,0.527828989074224,0.5825711291360623,1.0,14.784596399986185,117.984375,14.896377199989123
85,Device-cloud collaboration holds promise for deploying large language models (LL,7,0.02480214834213257,-0.03414732217788696,0.28571428571428575,0.23084774300992045,0.3318131634248773,1.0,10.693453000043519,85.078125,10.59923323331168
86,"Large-scale supervised data is essential for training modern ranking models, but",4,0.00020623207092285156,-0.005762934684753418,0.6000000000000001,0.6174370706603067,0.6301927108709239,1.0,2.129950800037477,16.9375,2.1156887999968603
87,This paper introduces a novel Bayesian learning model to explain the behavior of,5,0.02610260248184204,-0.0136641263961792,0.7,0.2945571578704981,0.3781545276950876,0.9999999999999999,3.0054694000282325,23.9375,3.017146533316312
88,Large language models (LLMs) frequently generate responses that are lengthy and ,2,0.007198929786682129,0.002443075180053711,0.9999999999999999,0.5083676657810718,0.5092726214923223,0.9999999999999999,0.31709219998447224,2.5,0.30776009999681264
89,The proliferation of open-sourced Large Language Models (LLMs) and diverse downs,4,0.03407466411590576,-0.038981616497039795,0.7999999999999999,0.3927346460802823,0.46748655271630785,1.0,1.9035775999655016,15.140625,1.8726586333165567
90,"High Level Synthesis (HLS) tools offer rapid hardware design from C code, but th",4,0.005749881267547607,0.021661996841430664,0.39999999999999997,0.3253513154488271,0.42094336866950655,1.0,1.5060644000186585,11.703125,1.5060112000016186
91,"LLM post-training has primarily relied on large text corpora and human feedback,",4,0.004293501377105713,0.01867920160293579,0.7999999999999999,0.46452304049894605,0.5494453582897189,1.0,1.8498538000276312,14.484375,1.8440118333285984
92,"The rapid development of large language models (LLMs), like ChatGPT, has resulte",3,0.003653585910797119,0.053618788719177246,-0.5,0.8294374485705135,0.9726935891125053,1.0,0.7214776999899186,5.71875,0.7131134000179978
93,The growing adoption of large language models (LLMs) has led to a new paradigm i,6,0.029395222663879395,-0.00932687520980835,0.08571428571428573,0.31529248476929767,0.41972687643240214,1.0,4.188618799962569,33.25,4.181740699995619
94,LLM (large language model) practitioners commonly notice that outputs can vary f,7,0.013885557651519775,-0.03434044122695923,0.5,0.1934537221026707,0.3252829658939668,1.0,10.727754499996081,85.28125,10.655778333331304
95,"Recently, overconfidence in large language models (LLMs) has garnered considerab",2,0.0710916519165039,-0.004697322845458984,0.9999999999999999,0.30021380518158325,0.3576354859452699,0.9999999999999999,0.42217520001577213,3.34375,0.4162538000382483
96,Large Language Models have been recently exploited as judges for complex natural,2,0.18768000602722168,-0.013431310653686523,0.9999999999999999,0.39946563807537105,0.40048931303349433,0.9999999999999999,0.3421115999808535,2.71875,0.3326063333273244
97,"Device-side Large Language Models (LLMs) have witnessed explosive growth, offeri",7,0.003566443920135498,0.047125160694122314,0.39285714285714296,0.21491145673898734,0.34858375078429094,1.0,12.499251699948218,99.421875,12.424231299994668
98,Prompts to large language models (LLMs) have evolved beyond simple user question,5,-0.01205289363861084,-0.0036031603813171387,0.8999999999999998,0.5396745258821585,0.5815615906703282,0.9999999999999999,2.7557822999660857,21.9375,2.7298783333584047
99,Dense Retrieval (DR) is now considered as a promising tool to enhance the memori,4,0.024676501750946045,-0.025393307209014893,0.19999999999999998,0.3530078669568788,0.41316497113528977,1.0,1.620706900022924,12.921875,1.6190373999997973
100,Large language models (LLMs) exhibit impressive capabilities but struggle with r,5,0.0360981822013855,-0.04559946060180664,0.8999999999999998,0.29080787493413396,0.37450776029704425,0.9999999999999999,2.768126199953258,22.078125,2.752919533328774
101,"With Large Language Models (LLMs) being widely used across various tasks, detect",7,0.018269777297973633,-0.006687760353088379,0.642857142857143,0.2705117156526403,0.3656739993859717,1.0,10.502581399981864,83.34375,10.510333633321958
102,Large language models (LLMs) match and sometimes exceeding human performance in ,7,0.03886818885803223,-0.03135550022125244,0.14285714285714288,0.28905008816796796,0.35823377863328815,1.0,10.586252900015097,84.53125,10.569166166669069
103,"In LLM inference, the same prompt may yield different outputs across different r",6,-0.002024412155151367,0.10671448707580566,0.08571428571428573,0.5599632810963716,0.5894926110913216,1.0,5.322327299974859,42.25,5.348775700025726
104,"In recent years, as machine learning, particularly for vision and language under",2,-0.007958829402923584,-0.005839824676513672,-0.9999999999999999,1.0365283661826714,1.1110378964006207,0.9999999999999999,0.33756610000273213,2.625,0.32251360001585755
105,A large amount of work has been done in Multi-Agent Systems (MAS) for modeling a,4,0.03086698055267334,-0.014681220054626465,0.7999999999999999,0.5202069182289107,0.5434789310770579,1.0,1.3050820999778807,10.328125,1.290334233335064
106,"Despite advances in generative large language models (LLMs), practical applicati",3,0.06917864084243774,-0.014938175678253174,1.0,0.38867188372135403,0.43721690444316325,1.0,0.796907200012356,6.15625,0.7634250000119209
107,"The field of large language models (LLMs) has grown rapidly in recent years, dri",3,0.03483802080154419,-0.004846096038818359,0.5,0.2634571493563575,0.3878129303022076,1.0,0.6535278999945149,5.140625,0.6332545666761386
108,"Sea surface temperature (SST) prediction is a critical task in ocean science, su",6,0.0062097907066345215,-0.005018949508666992,0.8857142857142858,0.23701492234276025,0.3545553301297016,1.0,4.6660555000416934,36.734375,4.610722066659946
109,"Task planning, the problem of sequencing actions to reach a goal from an initial",6,-0.00905001163482666,0.12549841403961182,-0.5428571428571429,0.34169031902865293,0.4576208009277001,1.0,5.417774800036568,43.125,5.397242033330258
110,Large Language Models (LLMs) have been widely applied in summarization due to th,5,0.012282133102416992,-0.012477219104766846,0.8999999999999998,0.4391279045086723,0.4908761003428787,0.9999999999999999,2.7802480999962427,22.171875,2.7568613666614206
111,The past few years has witnessed specialized large language model (LLM) inferenc,4,0.05905807018280029,-0.031250178813934326,0.7999999999999999,0.35555806218059577,0.41490463234213637,1.0,1.715623299998697,13.609375,1.7040671666618437
112,Data search for scientific research is more complex than a simple web search. Th,2,0.05725342035293579,0.003965020179748535,0.9999999999999999,0.843816831121801,1.0238372985446549,0.9999999999999999,0.2697726000333205,2.109375,0.2578959999955259
113,Recent research has highlighted the potential of large language models (LLMs) to,5,0.029800355434417725,-0.025169432163238525,0.3,0.32178305349436476,0.39273913589888154,0.9999999999999999,2.3255441000219434,18.46875,2.3431466666709944
114,"Math reasoning has been one crucial ability of large language models (LLMs), whe",6,-0.006233394145965576,0.006472170352935791,0.8285714285714287,0.36424071563667804,0.4598447509666303,1.0,6.021850499964785,48.015625,6.023969199993492
115,How should Large Language Model (LLM) practitioners select the right model for a,3,0.06438183784484863,0.008513867855072021,1.0,0.4015671887783408,0.48276502414191347,1.0,0.7422315999865532,5.734375,0.7241495333534355
116,"In this paper, we introduce a novel learning paradigm for Adaptive Large Languag",7,0.05332624912261963,-0.03535914421081543,0.7500000000000002,0.21582203667963468,0.3209977964630364,1.0,13.912270999979228,110.609375,13.909065166662913
117,Recent progress in LLMs discussion suggests that multi-agent discussion improves,4,0.0014729499816894531,-0.0048171281814575195,1.0,0.3238328086099328,0.43029378034813626,1.0,1.4824378000339493,11.8125,1.474322499978977
118,The rapid advancement of Large Language Models (LLMs) necessitates a deep unders,6,-0.002455294132232666,0.0906572937965393,0.3142857142857143,0.45443768549034863,0.5334226812927904,1.0,5.322090699977707,42.59375,5.334690333344042
119,"Large language model (LLM) inference often suffers from high latency, particular",6,0.021374762058258057,-0.006681621074676514,0.6,0.2563172095656663,0.35643496553979115,1.0,5.9633224999997765,47.4375,5.8778214666526765
120,Given the challenge of automatically evaluating free-form outputs from large lan,6,0.03516608476638794,-0.04257720708847046,0.028571428571428574,0.36964698557380343,0.43523231771250437,1.0,5.796531800006051,46.15625,5.813208266685251
121,"Large Language Models (LLMs), exemplified by ChatGPT, have significantly reshape",3,0.017334401607513428,-0.022741377353668213,0.5,1.0109853133778046,1.0574820963055354,1.0,0.7083763999980874,5.59375,0.715214799992585
122,Traditional approaches for designing analog circuits are time-consuming and requ,3,0.04459112882614136,-0.019300758838653564,1.0,0.3855726467804999,0.4262319610574597,1.0,0.8485333000426181,6.875,0.8423151333699934
123,"As LLMs grow more powerful, their most profound achievement may be recognising w",4,-0.01678287982940674,-0.023009896278381348,-0.7999999999999999,0.6215771188827113,0.6524647677006785,1.0,1.7975887999637052,14.09375,1.78538196667796
124,This article gives an overview of the field of LLM text recognition. Different a,3,0.07959121465682983,-0.006802618503570557,0.5,0.3857824620369153,0.41568247099740635,1.0,0.6394066999782808,4.84375,0.5974273666700659
125,"Automating code review with Large Language Models (LLMs) shows immense promise, ",4,0.0893317461013794,-0.01427769660949707,0.7999999999999999,0.2839237586627958,0.362356064953938,1.0,1.6251626000157557,12.84375,1.6277141333169614
126,LLM app stores are quickly emerging as platforms that gather a wide range of int,4,0.04539269208908081,-0.005887389183044434,0.39999999999999997,0.24533154677609958,0.37112375152316474,1.0,1.4074428000021726,11.203125,1.401133433333598
127,This paper presents an evaluation framework for assessing Large Language Models',4,0.02225947380065918,-0.01907336711883545,1.0,0.47356784158477744,0.5412101064649822,1.0,1.8409919000114314,14.5625,1.773509933341605
128,"Large Language Models (LLMs) are highly vulnerable to input perturbations, as ev",2,0.09967148303985596,-0.001860499382019043,0.9999999999999999,0.2747584145571844,0.3439092550847877,0.9999999999999999,0.3664949999656528,3.0,0.36108406668063253
129,"In recent years, the field of indoor navigation has witnessed groundbreaking adv",3,0.017464637756347656,-0.023809611797332764,0.5,0.3585624956871945,0.4509260697159359,1.0,0.6944496000069194,5.609375,0.6746416666622584
130,Recent work has investigated the capabilities of large language models (LLMs) as,3,0.05568718910217285,-0.015535712242126465,1.0,0.41627051569012846,0.4400486886591061,1.0,0.6562583000049926,5.234375,0.6674640000176927
131,"The advent of ultra-low-bit LLM models (1/1.58/2-bit), which match the perplexit",7,0.017113029956817627,-0.03185838460922241,0.39285714285714296,0.1946947980607992,0.3268485883193941,1.0,13.402679699996952,106.734375,13.427415499987546
132,"In this paper, we present a new framework, named GPTAid, for automatic APSRs gen",4,0.024423658847808838,-0.012054204940795898,0.7999999999999999,0.2651672933703934,0.3716780975518567,1.0,1.4626422000001185,11.515625,1.4359085666559015
133,This paper explores the potential for leveraging Large Language Models (LLM) in ,5,0.06899833679199219,-0.025491535663604736,0.9999999999999999,0.26520121638414473,0.3563454416343656,0.9999999999999999,1.961652200028766,15.6875,1.9518492666538805
134,"This paper focuses on the task of hallucination detection, which aims to determi",3,0.06226080656051636,-0.010627925395965576,0.5,0.3665110140489482,0.41231411300380266,1.0,0.8458724000374787,6.765625,0.8266290000174195
135,Graph-based retrieval-augmented generation (Graph-based RAG) has demonstrated si,4,0.03676247596740723,-0.01878422498703003,0.19999999999999998,0.3383629043842511,0.4007839695208047,1.0,2.7208722999785095,21.59375,2.7027773999919495
136,"In this survey, we address the key challenges in Large Language Models (LLM) res",2,0.11005902290344238,-0.013782978057861328,0.9999999999999999,0.41508108668068805,0.4175676093183356,0.9999999999999999,0.33946310001192614,2.703125,0.3345000999979675
